timestamp,alias,is_on,watts,today_wh,school_hours
2026-06-14T00:04:22-05:00,one,1,0.0,0.0,0
2026-06-14T00:04:22-05:00,two,1,0.0,0.0,0
2026-06-14T00:04:22-05:00,three,1,0.0,0.0,0
2026-06-14T00:04:22-05:00,four,0,0.0,0.0,0
2026-06-14T03:47:31-05:00,one,1,0.0,0.0,0
2026-06-14T03:47:31-05:00,two,1,0.0,0.0,0
2026-06-14T03:47:31-05:00,three,1,0.0,0.0,0
2026-06-14T03:47:31-05:00,four,0,0.0,0.0,0
2026-06-14T06:19:02-05:00,one,1,0.0,0.0,0
2026-06-14T06:19:02-05:00,two,1,0.0,0.0,0
2026-06-14T06:19:02-05:00,three,1,0.0,0.0,0
2026-06-14T06:19:02-05:00,four,0,0.0,0.0,0
2026-06-14T08:09:39-05:00,one,1,0.0,0.0,0
2026-06-14T08:09:39-05:00,two,1,0.0,0.0,0
2026-06-14T08:09:39-05:00,three,1,0.0,0.0,0
2026-06-14T08:09:39-05:00,four,0,0.0,0.0,0
2026-06-14T10:17:51-05:00,one,1,0.0,0.0,0
2026-06-14T10:17:51-05:00,two,1,0.0,0.0,0
2026-06-14T10:17:51-05:00,three,1,0.0,0.0,0
2026-06-14T10:17:51-05:00,four,0,0.0,0.0,0
2026-06-14T11:49:49-05:00,one,1,0.0,0.0,0
2026-06-14T11:49:49-05:00,two,1,0.0,0.0,0
2026-06-14T11:49:49-05:00,three,1,0.0,0.0,0
2026-06-14T11:49:49-05:00,four,0,0.0,0.0,0
