timestamp,alias,is_on,watts,today_wh,school_hours
2026-06-03T00:19:06-05:00,one,1,0.0,121.9,0
2026-06-03T00:19:06-05:00,two,1,21.0,5.1,0
2026-06-03T00:19:06-05:00,three,1,3.8,1.2,0
2026-06-03T00:19:06-05:00,four,0,0.0,0.0,0
2026-06-03T05:13:10-05:00,one,1,0.0,0.0,0
2026-06-03T05:13:10-05:00,two,1,21.0,109.2,0
2026-06-03T05:13:10-05:00,three,1,6.2,22.3,0
2026-06-03T05:13:10-05:00,four,0,0.0,0.0,0
2026-06-03T10:05:53-05:00,one,1,0.0,0.0,1
2026-06-03T10:05:53-05:00,two,1,20.0,209.6,1
2026-06-03T10:05:53-05:00,three,1,5.7,45.0,1
2026-06-03T10:05:53-05:00,four,0,0.0,0.0,1
2026-06-03T13:56:51-05:00,one,1,0.0,0.0,1
2026-06-03T13:56:51-05:00,two,1,20.3,286.8,1
2026-06-03T13:56:51-05:00,three,1,3.8,61.0,1
2026-06-03T13:56:51-05:00,four,0,0.0,0.0,1
2026-06-03T16:47:44-05:00,one,1,0.0,0.0,0
2026-06-03T16:47:44-05:00,two,1,20.3,344.0,0
2026-06-03T16:47:44-05:00,three,1,3.7,72.3,0
2026-06-03T16:47:44-05:00,four,0,0.0,0.0,0
2026-06-03T18:24:35-05:00,one,1,0.0,0.0,0
2026-06-03T18:24:35-05:00,two,1,20.8,378.5,0
2026-06-03T18:24:35-05:00,three,1,6.5,78.6,0
2026-06-03T18:24:35-05:00,four,0,0.0,0.0,0
2026-06-03T21:03:38-05:00,one,1,0.0,0.0,0
2026-06-03T21:03:38-05:00,two,1,20.9,432.7,0
2026-06-03T21:03:38-05:00,three,1,3.8,89.9,0
2026-06-03T21:03:38-05:00,four,0,0.0,0.0,0
