timestamp,sensor_id,sensor_name,pm25,temperature,humidity
2026-07-02T00:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.0,74,36
2026-07-02T00:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.0,74,36
2026-07-02T00:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.0,74,36
2026-07-02T00:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.0,74,36
2026-07-02T00:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.1,74,36
2026-07-02T00:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.1,74,36
2026-07-02T01:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.4,74,36
2026-07-02T01:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.8,74,37
2026-07-02T01:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,0.9,74,37
2026-07-02T01:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.1,74,37
2026-07-02T01:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.7,74,37
2026-07-02T01:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.6,74,37
2026-07-02T02:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.9,74,37
2026-07-02T02:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,5.1,74,37
2026-07-02T02:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,5.9,74,37
2026-07-02T02:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.3,74,37
2026-07-02T02:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.4,74,37
2026-07-02T02:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.3,74,37
2026-07-02T03:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.4,74,37
2026-07-02T03:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,7.3,74,37
2026-07-02T03:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.6,73,37
2026-07-02T03:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.7,73,37
2026-07-02T03:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,7.1,73,37
2026-07-02T03:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,7.9,73,37
2026-07-02T04:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,8.6,73,37
2026-07-02T04:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,8.4,73,37
2026-07-02T04:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,6.8,73,37
2026-07-02T04:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,5.0,73,37
2026-07-02T04:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.9,73,37
2026-07-02T04:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.0,73,37
2026-07-02T05:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.6,73,36
2026-07-02T05:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.4,73,36
2026-07-02T05:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.8,73,36
2026-07-02T05:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.4,73,36
2026-07-02T05:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.3,73,36
2026-07-02T05:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.3,73,36
2026-07-02T06:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.3,73,36
2026-07-02T06:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.4,73,36
2026-07-02T06:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.2,73,36
2026-07-02T06:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.4,73,36
2026-07-02T06:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,1.9,73,36
2026-07-02T06:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,73,36
2026-07-02T07:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.7,73,36
2026-07-02T07:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.9,73,36
2026-07-02T07:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.5,73,36
2026-07-02T07:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.1,73,36
2026-07-02T07:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.6,73,36
2026-07-02T07:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.9,73,36
2026-07-02T08:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.1,73,36
2026-07-02T08:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.1,73,36
2026-07-02T08:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.4,73,36
2026-07-02T08:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.0,73,36
2026-07-02T08:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.0,73,36
2026-07-02T08:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.5,73,36
2026-07-02T09:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.0,73,37
2026-07-02T09:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.4,74,37
2026-07-02T09:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.7,74,37
2026-07-02T09:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.3,74,37
2026-07-02T09:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.0,74,37
2026-07-02T09:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.9,74,37
2026-07-02T10:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.7,74,38
2026-07-02T10:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.8,74,38
2026-07-02T10:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.0,74,38
2026-07-02T10:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.3,74,38
2026-07-02T10:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.3,74,38
2026-07-02T10:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.3,74,38
2026-07-02T11:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.3,74,39
2026-07-02T11:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.4,74,39
2026-07-02T11:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.6,74,39
2026-07-02T11:30:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.6,74,38
2026-07-02T11:40:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.7,74,38
2026-07-02T11:50:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.8,74,40
2026-07-02T12:00:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.1,74,40
2026-07-02T12:10:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.2,74,40
2026-07-02T12:20:00-05:00,308572,i-ed-airfilters-col-111001024830_s20,3.7,74,40
