timestamp,sensor_id,sensor_name,pm25,temperature,humidity
2026-08-12T00:00:52-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:00:52-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:05:45-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:05:45-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:10:57-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:10:57-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:15:49-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:15:49-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:20:49-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:20:49-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:25:46-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:25:46-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:30:51-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:30:51-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:35:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:35:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:40:45-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:40:45-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:45:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:45:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:50:45-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:50:45-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T00:55:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T00:55:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:00:57-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:00:57-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:05:49-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:05:49-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:10:49-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:10:49-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:15:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:15:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:20:50-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:20:50-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:26:02-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:26:02-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:30:52-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:30:52-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:35:53-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:35:53-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:40:46-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:40:46-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:45:55-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:45:55-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:50:55-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:50:55-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T01:55:42-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T01:55:42-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:00:51-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:00:51-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:05:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:05:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:10:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:10:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:15:53-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:15:53-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:20:51-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:20:51-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:25:48-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:25:48-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:30:56-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:30:56-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:35:44-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:35:44-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:40:54-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:40:54-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:45:53-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:45:53-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:50:50-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:50:50-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T02:55:52-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T02:55:52-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T03:01:04-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T03:01:04-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T03:06:03-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T03:06:03-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T03:10:59-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T03:10:59-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T03:15:45-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
2026-08-12T03:15:45-05:00,308572,i-ed-airfilters-col-111001024830_s20,2.2,74,31
2026-08-12T03:20:59-05:00,308614,i-ed-airfilters-col-111001024830_s19,0.7,75,32
